Temperature (°C),Humidity (%),Air Quality Index,Annual Rainfall (mm),Elevation (m),Wind Speed (km/h),Soil pH,Daylight Hours,Pollution Level,Biodiversity Index
-6.448197090105653,2.0950069267730465,12.615913643908073,1082.4242096473386,2733.848627411207,31.887835321099235,5.203106399597621,19.27471970967515,7.712525593729495,20.852768200297056
-5.643535014922964,41.16155136137588,135.77514500323784,396.4859900217325,3770.4732890509613,59.22182749826447,8.726082978626097,5.670731429266233,4.130536160650608,43.66634728579739
-8.989080127983714,48.94586354346981,230.92672108096858,1602.1245081814907,864.5838657188468,73.9866558764824,7.493579073803183,1.9924005670421376,5.968648886858996,37.60083972612792
31.6309922773969,24.36778752812322,363.12164065306354,2898.0784443056846,3920.5325851718053,38.40980551084494,5.122154574646347,15.858455248428672,5.46438929059197,3.3794317335105295
28.907837547492527,58.86390002919866,237.43585035700448,1912.993374848356,3889.6145445033467,50.956202864437515,8.332997363669765,5.258294548117693,5.776058597580191,23.68270236677357
33.500607412340955,75.32401195921769,452.02540971764085,1040.089240527951,1041.3163430082882,88.8033136532694,3.024673799790773,13.17618440831561,4.781171345106578,54.6448771244214
38.9309171116382,23.58342241056355,17.609902287703537,2877.2195355472536,2238.5172455954466,64.97908567084308,6.429546247403298,3.868917702484868,1.670319648584453,87.69433979156692
29.95792821083618,62.04999002799877,90.33031077031717,1289.8643054662366,4176.96161389862,53.555013204190004,6.121036758013155,18.96260046635031,2.4161426951295875,31.379771710029093
13.073968112646593,63.96222429637416,169.25724638507134,2153.049654832762,3024.0899823704317,7.122246114189124,3.4907396431815716,23.56736460530851,8.940493466169496,70.14227841198687
29.026458814322773,94.8540301128841,288.74809403256126,1975.515853782844,2938.3878844754063,17.601521177791103,8.17413893701612,2.5798093964854933,7.382064873596962,94.0097763752319
-4.086278706553339,77.82761672964438,426.3680789469712,2868.1503745087844,2474.9171625960835,20.099158381562333,4.690267005675,20.193902660936335,9.828658385565364,17.936689149066876
21.99605106637619,84.8345269790006,175.10097597828823,2760.8875445855438,1136.6251975889509,62.31482924522946,5.258100476718292,11.754949249865238,0.541300762443897,10.85705844184266
-2.8323356295476803,49.04199084362752,133.99434125221003,614.4113577800874,4400.710708951791,10.811275170455003,5.850920486576454,1.2338607671434438,3.165721045203135,98.65377746695222
37.23344585247919,18.534858697938283,30.944584421447875,439.9204492423829,1958.544369862041,2.899486998162648,7.901608982834393,12.511382281004654,9.592876905305317,5.002589107697785
16.092416087503583,99.5815292959635,410.65173884905204,2466.998517836723,1332.6704441436336,36.03505576518653,6.569628184637754,11.566150061362134,4.393788109066712,28.100706487069903
10.733096999526179,12.93557610386996,189.8332216033395,2733.8409972311047,3251.4712645361747,71.88591785088076,6.383743221164741,21.393912070346687,6.043374463328397,86.93397812757618
3.2277806052313487,47.14573193542654,285.7750977084672,1580.3260909841185,2695.4421409981505,69.32493543020594,5.174265455553535,8.169402892890787,5.697414392632383,27.542025436413155
28.711684471710832,6.809309924210661,491.7777090856102,2134.1315667345702,1474.3100177412182,79.26703519503891,4.678108030750318,18.179811997837735,1.4068940320214574,17.55308378387871
12.807516610827427,94.38508573508196,0.7972853021472881,395.407184499571,1297.4413179423718,69.62482562693096,5.868721391623067,3.175344241072584,7.311042985282442,78.18311826883816
18.421697443432425,96.49249408484395,72.72507034943298,815.4523139981212,886.7307517476488,61.32855786014619,4.534401192189515,9.32407806138934,0.5831259847690784,72.57041046364968
-9.060509978182242,71.93890620039735,389.5554970096777,618.2533450388191,261.03760900519353,48.61620967576452,5.0370686292256925,12.944612074261052,5.379628914919071,10.777282854360703
20.881774853793853,34.99928436301689,402.5637426039189,1883.2496339400952,2778.27016998859,20.849832048797058,5.64225800968096,4.356535327072113,5.526377842181322,50.17920812331048
20.60478613612107,25.438240111762433,384.6235595163777,753.1117025451,2226.190735461274,56.85480558566181,8.061005186361783,4.746480714822225,2.0184845040245625,89.34767534227626
20.846699843737845,26.53033245370474,268.49944552141466,367.56968354238177,980.3026894630923,63.66247482083411,8.583063700479233,5.88818116117433,7.504242255351292,42.40662346867426
37.18740392573121,12.729402542007474,489.428490511528,1046.18039166083,153.5728176834683,12.374332841471624,7.9784482173359095,17.827114718927508,8.961768162502533,22.217531027078998
24.091014955174174,52.58089530767229,198.09227999766026,2096.1948015190674,-13.05508598668699,56.514733860313484,6.154198289358639,22.643781741873863,9.790679995575177,69.4386494245736
7.975395028689299,14.18172757014775,300.97184905655615,1818.0184279331927,3297.08127645954,9.77487131935516,7.269343519765653,3.0517270765391684,0.268169361396311,22.79417647849723
11.851597689967072,31.67306665534563,31.684502274424155,1126.0299033849801,765.9646701137818,54.70768023064918,5.01125165526412,13.150558564268334,3.097249068149077,90.79541252593242
24.88155979636324,62.67064759591049,204.92872495366936,2533.740852361454,1126.5606491917306,15.891889101864153,5.7551815353256925,3.5304905971199076,9.248238134265128,41.88206982617767
-6.988726418536508,72.75436095907499,361.250043754961,973.5535024338509,-35.08390860925674,11.901354720833302,8.642937938083229,1.3021400715486697,0.5050540703018791,48.77853817598478
23.338335772283386,2.4272704622061214,119.36942038534964,929.5333874239113,592.9396522280229,11.310005601383665,5.129684879969493,0.9469697362927274,2.7202519358396193,69.45055891758003
23.531893480907968,43.011598437673996,471.91379453657424,1767.852750210847,3922.450300787481,91.1025312830907,4.0379140635442745,10.293755595589847,5.3338855433380905,35.95157132414835
0.5191280536920448,65.21245948421391,343.3916838216445,1539.003791568172,1013.4798398153057,59.808731745244216,5.832564342107868,10.207746223032707,7.4019713937457645,94.20408106811912
-3.5536851172573343,85.32459761585129,143.78769142878573,1448.72344968101,4288.207713022131,25.015872220213897,6.915549712749529,15.940618489169122,2.2805642055749087,27.290794765504057
5.771417546209193,47.532478221208244,384.49946135292817,636.1997330713881,655.9954566406393,7.144887799209143,3.759085558850975,9.358362239256945,3.0034418781363947,96.57423441828165
8.18553854713113,96.92058717176852,41.582385904054554,1613.009336572375,1065.002709834364,53.618141851210254,3.7326085120356636,5.513194070948377,1.9453842922889464,38.820498523694624
18.509838520893982,26.563254754144726,487.3872112552283,925.2529683712439,3891.465854994165,14.48029708768086,4.8221693456364,2.3112793320053475,4.430620543286949,78.0304629329556
11.930075673116018,1.350870662671888,24.64262953677926,1298.103671333243,1862.398357982377,77.84029344045007,8.445894608390002,13.70778623590083,5.043460496663599,80.9989398040178
39.41869190296131,48.37528647017362,466.7279455743591,2253.9972534776975,1132.0131202905868,49.610965660180725,7.0476231059577765,5.216124724868871,8.992269707006962,62.10317248232896
-4.8977594625985965,25.611379502001796,126.42693887413058,2823.2159115661957,3086.9433085128267,72.64488848573399,4.331604938280661,9.0516123885877,7.707543804378596,81.1871264065675
0.44383780474173484,82.37176720231693,378.91205384544526,2366.816302530108,135.6506583183032,39.57265988201421,6.620925363731512,0.42072812310780616,7.153450506039616,59.07448297694615
-1.934524105750187,23.27726721811121,0.03684971655304459,1335.7749049451384,3996.783812261121,70.23227446203606,6.961439002871472,5.97700941126236,5.726697581573001,60.234740664107434
22.65541627326992,31.06292182913063,127.12004458979986,1860.492790120539,3771.183108640634,68.46143563430121,6.13832807944707,15.624067447047466,3.285802025685609,14.067727955521613
2.6645801269891063,79.12274310191123,374.55030332485995,2290.193884451971,294.66636160920496,56.14162080757035,7.556294763223972,2.9553075422133475,0.7007694030832023,89.0464061784756
13.315538642815316,71.514325202536,266.16803544866116,1359.8189402684961,3573.646234472675,84.57396341581294,3.1484339319549415,15.872529220781203,2.5880760500718267,15.400389005191972
2.2212796000801376,55.805123665726256,57.476074818557436,1208.6948446744432,4321.3840326627005,58.247357360237686,4.146703362623721,20.65009999902215,1.946872590241575,50.536578476643236
-2.051520817724014,70.49480619227595,196.81487291863763,578.6812286764172,2163.5202481125098,57.811041077982225,8.798230466550716,20.86485424659695,2.2789727877967048,31.834143156516802
-4.4812429417847435,41.86368635700265,187.7746775422713,2261.5302441324516,2513.505410579774,30.798310734233358,5.986440010540992,3.7775003789460895,2.267748811796799,28.85230604901684
22.81647947326367,0.5310047614667801,284.08112209047493,2547.8240542613494,3027.0650050392665,93.15062661175666,3.459088790361175,11.215983658061484,4.305466815459446,16.963259828246656
-3.09085243256931,1.1355128512192558,333.9885362301089,1086.4363508838678,1126.9439387936504,51.71395715537852,4.849078141307968,21.469527768627188,3.8071487966791837,54.77918867372337
-0.1708819159973256,51.122178757368665,420.41512120612504,2393.821743799099,2888.441791346524,39.17146575735714,3.01063431704044,17.51822880747679,3.3704676264489986,84.45396910017742
8.436258533048207,8.329097971899923,248.61569848868632,1908.5965633435649,2084.390500473534,54.164229156261754,6.476485451313685,20.79327308352792,8.81237571488412,49.69209115796922
31.04966149239676,5.107548016925678,196.01085865258506,2395.432529929083,1765.49230122246,14.524213873473746,8.996869500597409,9.285432295841868,2.027374145751648,35.989838179209855
-5.144936210346937,96.55166391374733,71.98826704769084,1351.7446728190603,4052.8871741025223,26.512523712120483,6.540596985126427,11.976303944251462,1.6365367219373272,92.71108372019316
31.897245374940198,85.90026396580586,402.41148249486116,2293.2138182188987,3570.354305763026,30.668186216980843,6.66043757288667,21.48273726922962,0.7600289463660703,13.384950842568976
-5.195079605301847,15.202722720956952,356.68520270728,1343.825530113353,4199.195089736684,51.51587691813213,4.966359676368473,10.296329060293115,9.248601554759082,48.03191682350396
38.82297325066979,0.06642185902044906,204.33869872734266,448.52235917446814,3748.598394480688,69.55108338077768,4.422195273616859,16.084024893673593,1.9434630454148905,76.14111231660891
13.43256008238508,94.16677953897565,259.21615497133473,1741.6209707778435,92.32876530518632,28.72024621277156,6.048939432240716,10.190178528202328,5.722679850530409,89.79232938584131
38.83805440951686,27.83252983201143,332.5914222059444,1472.1204338882078,2690.0351989487876,13.576599558889136,8.398717001864343,16.99215552732663,3.737178193367133,92.77803906599385
20.2422759872523,18.58976028554975,82.4027949237689,908.063684164416,3109.129654971166,55.921818277524025,3.0585066246882056,14.717395577768649,5.552997507340152,11.200466588415846
26.963178969915084,69.15081078315353,13.598897203960124,2697.9173379069534,2958.34438829498,85.46498313787538,6.417905053451085,10.598483836498424,6.425663387203792,54.05448864929129
-8.040610387283966,10.89037388413262,158.7518495933427,1271.9892555008032,1150.9995998884135,41.823208636807806,5.571066427621911,13.176527952717532,8.400770297768483,21.15255459458113
4.140348128820479,26.46495980028003,297.79250981808156,309.5531120103879,1857.8996167389614,47.57729089470616,6.727075835963943,14.355573449705357,5.072630329555733,17.716864038822735
-3.990171939341555,97.50946802120465,243.30304564072935,1269.980072567253,79.53403518454101,28.920851215486255,8.039748157248091,21.097396862515005,3.2724071153938583,86.55977532013993
4.807009876107246,63.94627744740102,346.2773134315635,1388.6274621210353,332.832987400097,80.88341233160537,5.694263475759709,16.244908529901448,1.8107992370685477,36.90736047170829
-4.0636140522877975,52.067779148255354,409.8449027872676,2612.585624943648,2478.3547428482457,12.066494538423845,4.306096689724233,17.1301073562681,6.06817021438821,10.60636121594688
5.899158969698801,39.791861483493776,244.22123336513795,2437.712982694122,2579.094116541669,17.108871769211696,5.259641921586965,23.27823820601745,1.320043883479326,21.825413429688233
10.713149725733498,77.4500954884202,67.13351185891241,759.906440542188,825.6547368687385,99.99566127577249,3.903308229905061,1.6238821672500343,8.55807152306629,38.0909550557383
-6.792625182560782,14.095747652369372,425.31399989948295,2549.2818326848383,1961.7325292111127,68.221575262952,3.5093952852650334,4.50272552203056,0.27789487979944516,64.96511366112048
24.62360596850099,96.73378020369822,287.4951636370572,894.1962391102626,2071.5553948438433,54.80524065767105,5.255258096418981,7.634935033992629,8.452998423285717,62.422679789041744
18.330072710328757,86.11230080657867,369.96874039143535,1157.4156148600205,-47.850823338170834,79.51079451583122,6.754191297668811,22.70561624777009,2.1924662186716573,92.45007942191789
3.269474546972271,61.76569825692433,352.3323268041458,415.0916711369757,555.5956031914676,99.68824546714417,4.577012016525302,5.485320618248782,4.878578440359675,31.52938469612392
16.162402673334984,4.290619040255816,484.10588566562086,354.9976767762188,2771.780263500322,19.08742808507543,8.494104956815166,13.562269746681446,7.30520702872745,39.711027352524574
-5.302974462077916,70.08556494477376,147.65366116790696,2106.408338271185,4466.9724958690385,79.13930387577761,7.13370779671801,2.8262671313135312,7.841668388952904,28.30756663452093
18.797324777808964,91.32843408854808,352.653386389631,2785.3550366608524,2891.802040512206,34.21620825871607,7.117880718611396,6.496012889892064,4.0177978929262705,11.659723707897873
36.464809878810705,52.457706747862595,182.83816656295915,1580.4471918659203,452.99666906415575,73.12326849852711,7.150264111539828,6.6266331531084175,4.994547588657012,96.09691424883493
5.928447622566184,35.42248218272628,197.70536045932084,2563.4623934840324,3678.6253666558905,70.76597275377769,3.010106989370655,17.00319031024857,0.2957265812830301,9.604528219601416
23.37051899818408,12.027734497946962,115.29731832936075,2422.503499139429,1885.0735174352867,99.83300427980413,7.878040520495405,2.6118979664809236,3.440260592129478,47.27738072861688
-3.4101068797803915,75.49011041375682,172.00508782542695,2061.100425467722,285.0209623864434,11.187205183646586,8.50565176766028,18.167627857647233,2.615788478540556,57.0010121724514
25.816360205928277,88.50218512118062,474.14837582913157,2939.0410071297797,2659.1930832997036,0.2125394816527737,3.1163879024165304,7.285108459876425,3.900690741103329,70.02072639956228
4.470304647360056,10.025174407584858,146.28542347380048,2446.126178453881,949.012051558627,74.77844646111228,6.589763942311425,17.603290131064334,3.008933703196306,27.207083262969434
-0.8404318996441589,75.8984554752342,122.99530297829337,969.564303799932,1817.1960379458355,56.87769182988068,7.059454620764871,8.797466769942039,1.5973980365010065,51.60697779776896
19.32564674050416,1.7060486259097507,291.56898923691097,2409.2398894191024,1364.1535494220159,69.08741279616568,4.177455485696048,10.23362540930121,9.417303183978337,38.76495901089933
-8.994622690625322,96.70549180772196,129.0179783708773,2139.45260959493,2857.1281585333013,75.35250348263978,8.029267577995745,3.019938237691008,4.292788343518219,9.695807609048778
31.447001460868158,61.50580206350962,236.6928627971475,1318.6572505817846,1882.7594949104612,49.350655177583626,6.75498848573453,2.5642058296613683,6.378027120433184,12.0507503961639
-9.765226190372648,55.243905899163316,417.08812827811846,415.0329166359221,378.3176287957917,35.65345250405845,4.350330439977025,13.00420417078345,9.26761136197114,40.36816062633286
23.890826839811503,29.59498335889278,115.20015715358778,800.2066829306791,892.1076042074493,77.03758863024983,8.80314070030532,15.289683682502186,5.7247381485023325,0.3524075779978264
3.5003986596082424,92.92916715697834,213.34570609196,2432.266096601394,2202.0482587350834,38.012992866605444,4.295193748044121,2.211136087867951,1.2699916504992181,2.4970328686211296
26.759701106129747,26.5905627336791,305.2448675100159,895.7588067809378,3530.2474445254948,62.21922694904162,7.071526841599149,3.3463738509215393,7.885813568575683,5.326454152523263
38.109427255871914,82.81466132166949,272.8144622867427,2994.0023524653743,-55.180979906877866,89.34060265156545,5.84333867315954,0.7786260245632199,7.746640719739631,76.540206276886
2.437657175997902,98.5108679337132,487.3616187076186,2143.166791967925,2717.1655063512403,15.839147210138893,7.339708935354835,3.8978087486844792,4.0460974049830964,88.93977289762243
18.807866720891845,78.33966455148058,340.1851271975975,1536.222946009302,433.05608990806445,0.8906159891957532,3.586554743523208,5.341860500971954,5.39393624701515,90.42670974229603
19.60209656359195,51.89899203864318,369.9731210242199,1797.222732593396,2678.62734933358,25.675661119869908,8.715271533200125,16.576874290872755,4.24886004669411,0.8123047091950553
18.61259528954367,6.607426385167193,483.4779739833666,1910.4436259160213,3749.3151231999454,79.74719434465888,4.226934184847469,1.5651515331990176,2.242444538698284,65.41857888305913
1.1540816320309162,47.241378917107305,207.21901261426052,2913.0454960913453,951.0216457939009,56.682564249016075,4.322303635420516,16.497756219281225,7.6292171080767925,28.642515889235675
37.63745057584925,43.82559469717036,177.6899075305256,652.8753449682545,2179.3678613954316,94.6160863535432,6.324171212953403,9.730283367884642,7.444350262996592,6.987947985329335
12.356268930881367,20.279604118699524,21.931214883191274,962.7082474501128,3460.6434588848615,54.78740998616794,5.098399580525226,3.430889359771516,6.470558919140595,10.375645593905148
32.32043362355639,42.358763671430445,92.10215325941357,2186.854934319482,707.6564045712549,26.578138258864946,5.652778113907317,23.575900158757932,4.556404905538571,6.673307135339346
24.97396376587522,35.77578840803387,118.59481602583793,871.6023528019836,601.7812564290231,76.58853046993359,3.222590979157413,12.102456529990707,4.648060326786601,55.026758262545485
4.871847542756683,16.368426115164848,91.75223353566925,2639.6320541657406,4063.2109957405974,65.75503859150103,4.4093066712037645,7.060422660714263,2.984438484276204,30.687566409158773
30.68989098512386,44.137414333248614,377.39194659828223,1170.2956918427321,3095.374596319924,82.06833599615864,7.641198700451321,1.3321241145304983,2.6572459055223616,16.62771598986015
9.825287042349231,26.279995632448905,267.9414906380558,706.3503197642935,3288.2374699942197,66.79984760224174,8.413290924152797,7.543719458238456,8.48971396822012,14.54761419338988
34.05515985555808,52.20624206822644,333.8169007292336,333.33813037949176,3782.2556870153853,45.19490103695154,4.400864657630171,14.698949551009992,8.593742224137987,83.94109332879724
19.063643631792935,3.516005971619418,410.2310804196868,1867.66611289026,2381.358592071052,27.708266909371037,7.64009399828902,5.898549885301022,0.15344877949039715,2.255074669325041
34.08676809274264,90.62314197872841,115.38697064294735,2510.7901307527445,2146.6652962853336,5.560046476925895,3.173680158476497,13.661794823037877,7.1960634686485285,49.525735053998055
24.626579503888294,81.63643055198561,162.96196991074956,966.6207112166154,2458.783817283549,30.793625267536594,3.2683456803421223,6.678675033493249,3.2992211369913136,7.274137973193817
26.26271399098203,55.25813325105046,354.1801335182984,2769.110561524697,3198.2826570878474,4.625847756661871,5.358055310319255,1.0669062579726498,9.193473436971171,14.595279476685597
15.066219096335114,85.18085827572432,196.3794729522364,2321.655956330413,1698.3116037004027,43.00270707520374,3.887466874407904,9.915990285653676,2.4212015317306532,46.529396366189516
37.8041817361612,96.23950738108005,14.63547005052207,371.64191099659723,337.77393489812584,22.57999118904803,3.996831411862133,8.55888690504446,3.354031390498091,20.68979161304785
22.199509961481873,11.052229405266056,217.47760951343898,1803.3723906892997,523.7456690812694,70.36476082919896,6.764382148900809,5.901363829679364,7.473360944969714,63.66946514625068
11.192752427908985,63.08318084098038,454.1365432077071,1788.834632910744,4379.953606995056,22.017852655650106,8.148985613230872,12.695323957424929,0.7409936006876505,37.89830413110945
20.319660706396217,99.79940009356586,204.51075579643734,766.6424538207447,137.9012467675993,8.143183556633804,7.673803450638309,9.35094778373291,7.080390468155598,78.44797386810023
-9.040340084533323,98.78891693335261,166.12445822137352,1136.7242602640204,3173.448952266086,83.87972783999727,5.0189628501445425,22.798691227152503,6.746788236766706,65.78946323998183
5.0787408337274655,60.33229922907446,494.7625414725136,1483.1809020345345,4240.935030736615,6.003286029426502,8.251295802140453,14.909498961966179,3.0402164588958955,97.79149111649892
23.008676874634254,12.802087045081667,322.2077821185066,334.61789946477165,494.5939173066822,75.09584593494921,8.048075522196518,8.595699430288898,7.127693188239723,35.70363979504963
4.503880360522203,58.31928309905282,182.9990132355904,619.3739460004861,3222.4161381195595,92.94253259816334,6.145270180942972,5.144080642693977,9.029247042368763,44.61536416747168
20.900771449942077,0.20646355744217137,51.00976568190369,659.2122895095644,1291.300350709429,10.712911868137464,5.855256375990167,15.962972607464804,8.039412207555994,66.819836205601
11.438435047288309,19.89113346668596,393.9247224732106,1261.8601124778945,990.0390842313539,55.96679298690938,3.3507745119427614,22.083089259560428,5.1784234264613875,42.208169673005536
-3.2262967888774883,95.612315955996,354.03746674387884,2292.600884294425,3822.063997780147,45.172671025336776,3.903150417938571,15.050714657372355,1.3244550206714323,23.90568969408884
4.914116297801538,33.04405726028439,460.95789962428245,2527.650245472325,4083.0269812955257,79.87100587162234,3.5124791971694815,19.905413823451354,8.92339233482127,0.6677226361860855
18.498245535063244,63.83901057769486,108.63781501400416,655.9773288477088,1496.4323432049487,62.348000610468745,6.160635012441684,16.42148810635131,4.897180794285108,27.560589270155354
19.54363806240866,28.085949463224267,57.46217499411599,2305.3369008189557,2810.1786688626303,27.827343657115257,7.059830977393553,22.732356108203547,4.078775292509511,86.4196621153182
18.71626244247894,94.78218871115895,362.0362632045318,2077.987883486874,709.3131179385215,0.14690061423702216,6.712692062681096,9.773013746591861,5.477531785693859,58.9539109371334
22.66004099285668,72.85587299494868,101.69792099934783,2693.9246973588592,3532.893407560762,48.286772884151574,8.237311461784813,18.545405955819536,2.135476256875599,0.46501901375032295
22.605163500084444,32.96511575814126,88.05191889474806,2912.615511046481,3953.7034842282496,89.41088823934665,6.952214423628882,12.220463249322494,3.3619115780060103,78.79273177119627
11.570921771698696,79.17614211803709,159.90366769803603,548.4897046678349,1365.892820035032,90.53631703226672,7.978246146093428,1.1877952117350805,7.3550554304397835,1.5611654854522428
34.82732979255315,10.816552447633764,408.41257073921884,425.8868119782867,2903.648127538416,12.529698305349434,3.842551107442162,0.31829376608585136,5.63474382067065,95.31696437561403
8.378093502394826,39.23189400654594,269.76830255481536,2439.244361065626,3931.521410300865,86.06769673586889,4.0298884476733114,10.20296316059537,7.622788552038207,51.380976991190806
11.79324626328134,22.121812773159235,22.925177551140486,654.0784446404036,-29.27543125112028,3.4431285796814204,8.510473666308378,15.83938537174275,7.6196460204197605,90.80919475542169
34.59616775078361,68.37264472760462,231.9473373296586,744.8086679201793,3836.382205566873,9.234927534021221,5.128228091875899,20.718540897274217,7.535793984909569,88.59257403805854
30.309699452304287,10.244628177193038,341.9898056832376,2669.700583072315,2531.7259831914507,96.62208123645003,4.301992600474465,0.7829558334232098,1.4418861865248833,88.52667083553885
25.194429177018314,39.70258322826741,269.18421923450785,2829.10171188707,1804.4707699656951,38.69674071915548,8.472415411748548,22.604258431812692,6.502014511487749,37.58022186640558
-4.988655634384944,27.66497302091896,286.22510907827797,1091.7194829843272,2304.032895504256,7.0783896652720895,8.820627146332992,21.234252287730662,4.801799250683584,18.587828536626294
35.974130687233675,50.634291932380414,112.38866419633231,2558.070681226383,3690.6852370851634,47.045535435352136,6.826617875190524,20.966812910350285,0.6209095232482054,35.119100581188775
25.71206497745557,34.989768050387895,423.86966579767403,2604.799346778223,3221.7959279301363,4.613701973475881,5.330031606668405,15.424074743074858,8.350537825118439,13.42766030296556
39.942350328393324,70.6410577667011,280.6993587955621,1895.0933454057015,2205.818313138347,1.6370154899359557,7.13031453239173,11.199793495942359,2.1971517465224313,83.43923273733485
-2.527584767100313,2.4577024306966067,356.62300652033827,1785.0476545768058,2143.2006993121413,56.17502294358646,3.093347261416861,19.295854656843826,0.129402772629591,56.859034923602856
33.40630286841071,63.39869213059075,490.9321085066513,1812.3475458877072,4036.585478398765,21.120621979509668,3.8682737206905795,4.94818078115562,6.434368864569616,24.858238970139524
-1.8753532661812589,23.057128969382003,214.09932883726606,1043.609725399624,968.774136576596,62.19125897882664,5.212286664704144,7.014997774517012,1.7210531223439973,81.99825696812275
20.77797821419221,26.870902875684934,440.53330633825425,1932.827709029174,340.2278007220425,33.469926384368144,7.993347008479667,4.144639198692884,0.6170667283090681,46.08855367383945
-3.8090008575279244,80.02556035835235,3.640506970562507,882.0247591039962,3021.7353459989868,13.247703288460277,4.825895438229453,23.95156349027054,9.337709367297483,1.087947120886179
32.40041146611172,95.55683939804209,16.70364630756005,697.3704122117045,3130.1738761465162,98.44018582283378,3.3472313504932547,4.612350810342856,1.4847859879073877,15.329675311026481
30.365947936250535,31.65502100270866,295.13996086440847,1356.2612723872178,2514.5757233764098,24.994141548209736,5.272411640003304,16.818022046981277,5.200493316392439,42.17562604879041
18.455036930729666,82.68052703690756,155.72469777110032,2176.1851843564186,1107.6681073595178,6.197714607419669,4.447524914890912,11.089734472965691,3.672992915086717,7.76113591112898
10.359164861299984,10.39908379712331,124.13828350985013,1939.9975245841,1261.384077861925,27.88366202003293,3.3363596284245194,0.7990868382594165,0.4474059783233686,64.33494928125857
-6.541650227243098,63.39816530073832,138.9676786044793,2901.669822151167,2738.3988527638526,25.170005590021162,5.393545545283514,1.9503248793212329,3.143537687618483,19.732636111238065
24.871438657228182,75.10322995349188,159.2014673052938,2010.0765518240228,1155.6083748009492,29.964630421758,5.10852835164061,22.306280746967396,3.5047038665549133,59.41109395136211
12.677134133903444,15.597792803445653,364.4738480717115,595.6793394285772,2198.2575770443277,35.56742312007463,7.403039885635264,17.869024502035916,4.934376869786188,0.9417367750834682
26.102779973517393,42.60023876695605,284.5979861154723,651.4109972190506,1427.5420094691005,80.5165180779569,3.3792289273014955,13.104234837759204,7.067345745006033,14.48006684225307
33.31911629643146,89.27071642489815,394.51798627966673,460.5879922179299,2248.015610219387,5.978443594780192,5.274326677343466,5.027155260690336,9.999779517807228,32.59312601244091
38.77607525014429,10.357846344837219,415.09828991752596,735.2865419916363,955.0739385713987,35.45326700657575,5.0546011368878805,0.15254734682030424,5.1857127004864845,8.768196182355837
32.79016711963055,1.809635820147515,421.46742965064107,1874.262521901539,811.0782002503026,10.374554296523119,6.880929149606079,18.543598013082132,9.427531170098192,98.35321958202987
-9.414295790749902,59.058537904793376,207.32207458744378,2547.202130041483,3276.3923631393836,98.219664609004,8.32752462625969,7.4951668098195405,5.27450973414806,23.20172715280583
7.9989032239181945,43.553154053093344,210.6366981582054,2702.8294257888806,1674.3466718578702,14.397173231415316,3.8579387407659675,5.136973912082252,5.936823175827851,89.8685133602342
26.4995281212029,79.86892488839027,463.13294007029197,1320.122882718136,969.8044793576864,47.903494480879594,7.897522508398941,4.135476650919101,1.3906702914905145,68.6368243582622
